[2026-01-30 18:13:55 EST] IP: 127.0.0.1 | Action: COMMAND_HOVER_AT_ALTITUDE | Response: Command hover_at_altitude acknowledged (simulation mode)
[2026-01-30 19:53:16 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:17 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:18 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:18 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:18 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:18 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:18 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:18 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:18 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:18 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:18 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:18 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:18 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:18 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:20 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:20 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:20 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:20 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:20 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:20 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:20 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:20 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:20 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:20 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:20 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:20 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:21 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:22 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:22 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:22 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:22 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:22 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:22 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:22 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:22 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:22 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:22 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:22 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:22 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:23 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:24 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:25 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:26 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:53:27 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
